,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 화공생명1, 1-32",2,76,100,Nollaig Walsh,월:[3]화:[2]목:[2],월(3) 국제관 412호화(2) 국제관 412호목(2) 국제관 412호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 화공생명1, 33-64",2,77,100,Nollaig Walsh,월:[1]수:[1]금:[1],월(1) 교양관 315호수(1) 교양관 315호금(1) 교양관 315호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 화공생명1, 65-끝",2,78,100,Terence W. Clark,화:[3][4]수:[3]목:[3][4],화(3-4) 국제관 312호수(3) 국제관 312호목(3-4) 국제관 312호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 신소재1, 101-130",2,79,100,Nollaig Walsh,화:[1]목:[1]금:[3],화(1) 교양관 315호목(1) 교양관 315호금(3) 교양관 315호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 신소재1, 131-160",2,80,100,Terence W. Clark,월:[3]화:[2]목:[2],월(3) 국제관 312호화(2) 국제관 312호목(2) 국제관 312호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 신소재1, 161-190",2,81,100,Hudson Lim,월:[3]화:[2]목:[2],월(3) 국제관 108A호화(2) 국제관 108A호목(2) 국제관 108A호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 신소재1, 191-220",2,82,100,Hudson Lim,화:[3][4]수:[3]목:[3][4],화(3-4) 국제관 108A호수(3) 국제관 108A호목(3-4) 국제관 108A호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 신소재1, 221-끝",2,83,100,Nollaig Walsh,화:[3][4]수:[3]목:[3][4],화(3-4) 국제관 412호수(3) 국제관 412호목(3-4) 국제관 412호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 건축사회환경1, 301-328",2,84,100,Zoe Ksan Rubadeau,월:[6]수:[6]금:[6],월(6) 국제관 331호수(6) 국제관 331호금(6) 국제관 331호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 건축사회환경1, 329-356",2,85,100,Russell Mason,월:[6]수:[6]금:[6],월(6) 국제관 307A호수(6) 국제관 307A호금(6) 국제관 307A호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 건축사회환경1, 357-384",2,86,100,Steven Lees,화:[5]목:[5]금:[4],화(5) 국제관 414호목(5) 국제관 414호금(4) 국제관 414호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 건축사회환경1,385-끝, 건축학1, 501-515",2,87,100,Darrell L. Enright,화:[3][4]수:[3]목:[3][4],화(3-4) 국제관 307A호수(3) 국제관 307A호목(3-4) 국제관 307A호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 건축학1, 516-끝",2,88,100,Zoe Ksan Rubadeau,화:[7][8]수:[7]목:[7][8],화(7-8) 국제관 413호수(7) 국제관 413호목(7-8) 국제관 413호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 기계공학부1, 601-632",2,89,100,Youn-Soo Chang,월:[1]수:[1]금:[1],월(1) 국제관 411호수(1) 국제관 411호금(1) 국제관 411호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 기계공학부1, 633-664",2,90,100,Hudson Lim,월:[2]수:[2]금:[2],월(2) 국제관 312호수(2) 국제관 312호금(2) 국제관 312호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 기계공학부1, 665-696",2,91,100,Hudson Lim,화:[1]목:[1]금:[3],화(1) 국제관 212호목(1) 국제관 212호금(3) 국제관 212호
